path	bytes	sha256	descriptor	provenance
assets/settlement/settlers/portraits/settler_ishan_patel.png	178535	2468bff8bcd2842bb0d8892cf98ed8c27b8f19a06b55228a6f046e2db32adf0c	320x400:RGBA	assets/settlement/settlers/SOURCES.md
assets/settlement/settlers/portraits/settler_keiko_tan.png	159448	948d27499a97dd3d955ec630ea3913e21a560fd037f98835a07e393576e62f19	320x400:RGBA	assets/settlement/settlers/SOURCES.md
assets/settlement/settlers/portraits/settler_maeve_quinn.png	188038	85a737475a0ec92238857aaa2bb85d38a822360aa4673eab34627f6e2d21d968	320x400:RGBA	assets/settlement/settlers/SOURCES.md
assets/settlement/settlers/portraits/settler_malik_okafor.png	158714	eabb6be2dcc41d3015622f0feb10e1ccb77c32a72b7a9fe361bd20a21249df87	320x400:RGBA	assets/settlement/settlers/SOURCES.md
assets/settlement/settlers/portraits/settler_noor_haddad.png	179206	01d62537a671beac75711c0ad5dee347ee819cda02a499282954f505fdc232f0	320x400:RGBA	assets/settlement/settlers/SOURCES.md
assets/settlement/settlers/portraits/settler_tomas_reed.png	173439	9f7494681c68df121fdb09febc744c83961c2fee4963c7626f46d2b91247ddac	320x400:RGBA	assets/settlement/settlers/SOURCES.md
assets/settlement/settlers/sprites/settler_amara_voss.png	80788	346fdd475515f99a7af7bf1bde733c6c2e30aa44251c6292b09009d4c795d6bd	256x384:RGBA	assets/settlement/settlers/SOURCES.md
assets/settlement/settlers/sprites/settler_elena_moroz.png	87635	d4caa61136d18e229b6fef41ba7be15b7cfef1e66bf1474ca692e30ae411b72a	256x384:RGBA	assets/settlement/settlers/SOURCES.md
assets/settlement/settlers/sprites/settler_ishan_patel.png	86110	8323536c095775298f1772098fef44248e3fcdb9d06662fa33e5b3dcd0d123d2	256x384:RGBA	assets/settlement/settlers/SOURCES.md
assets/settlement/settlers/sprites/settler_keiko_tan.png	74366	f2b26f1f5a20a46e3ab322274ac2b4bbd1c234c7fda8b817e94735b4cca55b9f	256x384:RGBA	assets/settlement/settlers/SOURCES.md
assets/settlement/settlers/sprites/settler_maeve_quinn.png	83557	01df8eb153369ebabf7f8b471bed87ec51eac4484ea2caae356c5a9ba18bc7d5	256x384:RGBA	assets/settlement/settlers/SOURCES.md
assets/settlement/settlers/sprites/settler_malik_okafor.png	83752	c09f52563fb0e96a1eca5c7d2557b535b29304be1b2388ae6273065a61392275	256x384:RGBA	assets/settlement/settlers/SOURCES.md
assets/settlement/settlers/sprites/settler_noor_haddad.png	80544	935f7fe03a00b54ae15c5881486fd5a94e4c7e6e967f592e22bcddf2d110e198	256x384:RGBA	assets/settlement/settlers/SOURCES.md
assets/settlement/settlers/sprites/settler_tomas_reed.png	87895	034d1ce2a78a8d7b16a51d37f61b7b3b43a468a0c744ae8a8184a0119567d140	256x384:RGBA	assets/settlement/settlers/SOURCES.md
assets/textures/terrain/ancient_ruin.png	462000	0d8e7d508ea263a71ab570498ca22d9a43bb314300057b9f14abc947662db1f4	512x512:RGB	assets/textures/terrain/SOURCES.md
assets/textures/terrain/blue_ice.png	538347	3d2cb8e9f6b208f27474add6ace8c83f49ec4c77bcabce957254c54519923f0d	512x512:RGB	assets/textures/terrain/SOURCES.md
assets/textures/terrain/dark_mud.png	402146	cf882c47f404fe69ddea35ec34c1144a1ac3ebde9c7577d11e21ec056c315c8d	512x512:RGB	assets/textures/terrain/SOURCES.md
assets/textures/terrain/desert_sand.png	466986	d9dbd2e331962993e54bb65e314eec4a483a93b3e4471edc2ce927f283d3df24	512x512:RGB	assets/textures/terrain/SOURCES.md
assets/textures/terrain/farm_soil.png	410612	124799fbec83ade9a7f0351870518dcc17aad7a4b375330d01c25947f7702b26	512x512:RGB	assets/textures/terrain/SOURCES.md
assets/textures/terrain/iron_rock.png	534742	fba5e206d4d88a8f7541a876fc6e0c4c6ef3638ef26fd2e43cafcbb5887f74c8	512x512:RGB	assets/textures/terrain/SOURCES.md
assets/textures/terrain/lava_basalt.png	398585	d2327cfea86c29f3133eaac03a12583d7ae04ce9adbf427da72afc02b8d3967d	512x512:RGB	assets/textures/terrain/SOURCES.md
assets/textures/terrain/lava_flow.png	572319	2c317efc3b1ae9c8853d14e6b3d5e990b5309880598a15e822f3b5804f433247	512x512:RGB	assets/textures/terrain/SOURCES.md
assets/textures/terrain/oasis_wetland.png	473089	0ea02a38b94f5caea44be1d91697e7ab679fd416dd5278f05e475f6645cdad37	512x512:RGB	assets/textures/terrain/SOURCES.md
assets/textures/terrain/salt_crust.png	457825	1cd6712a76bd7f6d4e1457df439c8a4c3f4ab0956baf3ccd3b0eb17c2d525f9d	512x512:RGB	assets/textures/terrain/SOURCES.md
assets/textures/terrain/tundra_snow.png	428643	e28b84df4f8e6d9db54becafe485c6ffb95e3fd9b41583bbce5bec1f6ff58c4e	512x512:RGB	assets/textures/terrain/SOURCES.md
assets/textures/terrain/volcanic_ash.png	447302	8d4352bf34aea0d6c6200cb1d51f858556db2010c78dd93f3b40510977d017c9	512x512:RGB	assets/textures/terrain/SOURCES.md
assets/textures/terrain/woodland_grass.png	525575	1432b2b478d1937ffea7ef8b8e4116ff37731759948ecc6458ddc8e78f040cba	512x512:RGB	assets/textures/terrain/SOURCES.md
assets/title/protos_harvest_icon.png	437681	c25b6f11bd9fde3c615fa393be185328ed0be5aea72b342e99b8ac4728dfe598	512x512:RGB	assets/title/SOURCES.md
assets/title/protos_harvest_title_desktop.png	3523416	1f5fe0218367d93704096ffa543825985543d3d6649c0025e59e8d6f5ce05fe5	1920x1080:RGB	assets/title/SOURCES.md
assets/title/protos_harvest_title_mobile.png	3389883	c4e284f86d590644a3fed690ec7b50714c8236c3118f7968324492374ede32f1	1080x1920:RGB	assets/title/SOURCES.md
assets/title/title_scene_desktop.png	1047010	867ae99176a3cd8d36891238a21f30e8e43e33580b256b6464d05c7dc60131f6	1280x720:RGB	assets/title/SOURCES.md
assets/title/title_scene_mobile.png	901965	3e5f244ad86d34be659f57552a355030ae84e1974b545ccd469abbb791a33f5e	720x1280:RGB	assets/title/SOURCES.md
assets/tools/protos_hoe_spritesheet.png	524636	2926728a0d97ee77a7a2c63c5270bc1aeac1b955c0ed64653cccc1f9c408228c	1024x512:RGBA	assets/tools/SOURCES.md
assets/tools/protos_water_spritesheet.png	784304	cf89465ea091f6f333501180988b3e202bb834568915f251a006851969d06f9f	1024x512:RGBA	assets/tools/SOURCES.md
assets/ui/items/item_cinderapple_sapling.png	63561	66a84bd6b94281d3dfe904dcaf3694e6566662ae53d92d7d0009da3cdee9b3bd	256x256:RGBA	assets/settlement/P10_SOURCES.md
assets/ui/items/item_fishing_rod.png	58399	28d38dc06e0ccb23f96342090e73b77afeb2aad4aea023ee2d9f9c2b552375f5	256x256:RGBA	assets/settlement/P10_SOURCES.md
assets/ui/items/item_ironbark_sapling.png	56106	f46ed5a33a8950bc106ab2a569ccc70e13eb47d0fbae1a5a714be00f394a4c84	256x256:RGBA	assets/settlement/P10_SOURCES.md
assets/ui/items/item_luminous_bait.png	125812	93df3ed0fefaf6e2f5475ceb4a108c5d21a769dd645f127e11573cfc87f7a5c7	256x256:RGBA	assets/settlement/P10_SOURCES.md
assets/ui/modules/aftershock.png	27577	d47688d7d77946bee6ab42ced7291d9d8726c22bad7d907f43f7dadf78ae88a7	128x128:RGBA	assets/ui/modules/SOURCES.md
assets/ui/modules/ram_plating.png	27581	76ce2e1f5f88b24fb600b6f6010a2a1c39deeab7c97b9da946974ed83dcbee1f	128x128:RGBA	assets/ui/modules/SOURCES.md
assets/ui/modules/storm_seal.png	30496	d489fbc99060c03dfc4107f77919db060f065af68b35c681fb799a2e200393f6	128x128:RGBA	assets/ui/modules/SOURCES.md
assets/ui/title/start_game_button.png	839666	7e1b0cddec8951a3c26d6bad9ec8759752b308984d20f1406f7bc10bca5a3ecc	1536x256:RGBA	assets/ui/title/SOURCES.md
assets/ui/tools/icon_axe.png	50954	44e5681444933a7e2b50c1add62866dc6485a142d3b23d9e1479f57d84558b68	256x256:RGBA	assets/ui/tools/SOURCES.md
assets/ui/tools/icon_hoe.png	41347	5bd5ff19d7f58140eea7a64f0c3396ffa51d5e2766f1ec422dcfabc83160723e	256x256:RGBA	assets/ui/tools/SOURCES.md
assets/ui/tools/icon_pick.png	47637	f36a7454c390c47415db06be12f8aff6d08a71a63452998c43e14545abf33832	256x256:RGBA	assets/ui/tools/SOURCES.md
assets/ui/tools/icon_seed_pouch.png	93542	4342f968a3f9d50faf2e3c473d9b7a0b0a7560c19c32d7bab67772cb1f437d4f	256x256:RGBA	assets/ui/tools/SOURCES.md
assets/ui/tools/icon_watering_tool.png	85496	d2ff825cef4263cb7b210a85420a6f3f8d2deb9742eb8d8712399cf82f47c843	256x256:RGBA	assets/ui/tools/SOURCES.md
assets/vfx/juice/charge_ready.png	85502	2e6bb4a72fb4361d82ebace17c0209f3dae8076b62d81a9ee66edf7fb9f120ae	239x256:RGBA	assets/vfx/juice/SOURCES.md
assets/vfx/juice/footstep_dust.png	41444	a0e22ca47272717b04e73e963f0d8376fb408c064a5c0602b8d0716cc56faa88	256x128:RGBA	assets/vfx/juice/SOURCES.md
assets/vfx/juice/impact_contact.png	49750	a94c76ec609b521b674befab6ce8a1fac70c63bf1bf377e1117ffff4e3ce236d	256x156:RGBA	assets/vfx/juice/SOURCES.md
assets/vfx/juice/pickup_spark.png	24538	fc661856c1b5ed1ebb2f12a1542cbc53e04cd25f81f9393195bb3a50df108416	165x192:RGBA	assets/vfx/juice/SOURCES.md
assets/vfx/juice/relay_flare.png	64903	000511f968d5d2430af731e33465cd26665dca9b9135294a12dcbde856336fc6	256x254:RGBA	assets/vfx/juice/SOURCES.md
assets/vfx/pickups/worm_core.png	39789	3be46f3472bdb5c87b626d71da97ecbbbeccd80720ce65c71274ba8359b8c58d	192x192:RGBA	assets/vfx/pickups/SOURCES.md
assets/vfx/worm/breach_plume.png	47068	50f4d753cff339e90a34ee3bbeb8dc57d7dd7c2e4f0dbb810daa3bd7379a9934	192x149:RGBA	assets/vfx/worm/SOURCES.md
assets/vfx/worm/ridge_segment.png	29657	04b9d192a846a5702548a6ba46acc18f81bc622a73c6f7b4b04be417bd8faf31	192x104:RGBA	assets/vfx/worm/SOURCES.md
assets/walker/grunt_sprite_atlas.png	11046482	27287a63ccdc8cff11b788f0c4a25dc66958e43ed84ead383b57cdc6ca64d294	6400x4096:RGBA	assets/walker/SOURCES.md
assets/woodland/woodland_broadleaf_tree.png	96674	7f255ca51fd1820ec77c66d0559d0ef7e84014a449202ade43c97eca1ff21ced	256x256:RGBA	assets/woodland/SOURCES.md
assets/woodland/woodland_conifer_tree.png	70576	a2577c3d181ed82f083d1c8645f40295ffb383216468145c9fb9bddea44a46fb	256x256:RGBA	assets/woodland/SOURCES.md
assets/woodland/woodland_pond.png	285833	69de12a5035d1dca332b3c778f80054cbbe8daae4370f359de4b49b641ca4a11	512x512:RGBA	assets/woodland/SOURCES.md
